criterio,inicio,fin,tipo,descripcion
fraude,2021-10-20,2021-12-20,top,Banco
fraude,2021-10-20,2021-12-20,top,Robo
fraude,2021-10-20,2021-12-20,top,Dinero
fraude,2021-10-20,2021-12-20,top,Estafa
fraude,2021-10-20,2021-12-20,top,Empresa
fraude,2021-10-20,2021-12-20,top,Corrupción política
fraude,2021-10-20,2021-12-20,top,Soborno
fraude,2021-10-20,2021-12-20,top,Derecho procesal
fraude,2021-10-20,2021-12-20,top,Organización
fraude,2021-10-20,2021-12-20,top,Extorsión
fraude,2021-10-20,2021-12-20,top,Demanda judicial
fraude,2021-10-20,2021-12-20,top,Crimen
fraude,2021-10-20,2021-12-20,top,Sistema electoral
fraude,2021-10-20,2021-12-20,top,Delincuencia organizada
fraude,2021-10-20,2021-12-20,top,Fraude electoral
fraude,2021-10-20,2021-12-20,top,Lavado de dinero
fraude,2021-10-20,2021-12-20,top,Federación
fraude,2021-10-20,2021-12-20,top,Pena
fraude,2021-08-20,2021-10-20,aumento,Prescripción
fraude,2021-08-20,2021-10-20,aumento,Sociedad Financiera de Objeto Múltiple
fraude,2021-08-20,2021-10-20,aumento,Outlet Cars de México
fraude,2021-08-20,2021-10-20,aumento,Notario
fraude,2021-08-20,2021-10-20,aumento,Inés Gómez Mont
fraude,2021-08-20,2021-10-20,aumento,Millonario
fraude,2021-08-20,2021-10-20,aumento,Confianza
fraude,2021-08-20,2021-10-20,aumento,Narcotráfico
fraude,2021-08-20,2021-10-20,aumento,Corrupción
fraude,2021-08-20,2021-10-20,aumento,Política fiscal
fraude,2021-08-20,2021-10-20,aumento,Declaración
fraude,2021-08-20,2021-10-20,aumento,Secuestro
fraude,2021-08-20,2021-10-20,aumento,ISSSTELEON
fraude,2021-08-20,2021-10-20,aumento,Corrupción política
fraude,2021-08-20,2021-10-20,aumento,Soborno
fraude,2021-08-20,2021-10-20,aumento,Lavado de dinero
fraude,2021-08-20,2021-10-20,aumento,Cibernética
fraude,2021-08-20,2021-10-20,aumento,Robo
fraude,2021-08-20,2021-10-20,aumento,Cárcel
fraude,2021-08-20,2021-10-20,aumento,Dinero
fraude,2021-08-20,2021-10-20,top,Fraude
fraude,2021-08-20,2021-10-20,top,Delito
fraude,2021-08-20,2021-10-20,top,Denuncia
fraude,2021-08-20,2021-10-20,top,Derecho penal
fraude,2021-08-20,2021-10-20,top,Acusación
fraude,2021-08-20,2021-10-20,top,Dinero
fraude,2021-08-20,2021-10-20,top,Empresa
fraude,2021-08-20,2021-10-20,top,Banco
fraude,2021-08-20,2021-10-20,top,Sistema electoral
fraude,2021-08-20,2021-10-20,top,Código penal
fraude,2021-08-20,2021-10-20,top,Código de leyes
fraude,2021-08-20,2021-10-20,top,Fraude electoral
fraude,2021-08-20,2021-10-20,top,Lavado de dinero
fraude,2021-08-20,2021-10-20,top,Soborno
fraude,2021-08-20,2021-10-20,top,Robo
fraude,2021-08-20,2021-10-20,top,Organización
fraude,2021-08-20,2021-10-20,top,Corrupción política
fraude,2021-08-20,2021-10-20,top,Estafa
fraude,2021-08-20,2021-10-20,top,Evasión fiscal
fraude,2021-08-20,2021-10-20,top,Crimen
fraude,2021-08-20,2021-10-20,top,Cibernética
fraude,2021-08-20,2021-10-20,top,Cárcel
fraude,2021-08-20,2021-10-20,top,Prescripción
fraude,2021-08-20,2021-10-20,top,Sociedad Financiera de Objeto Múltiple
fraude,2021-08-20,2021-10-20,top,Outlet Cars de México
fraude,2021-06-20,2021-08-20,aumento,Delito informático
fraude,2021-06-20,2021-08-20,aumento,Corporación
fraude,2021-06-20,2021-08-20,aumento,CanSino Biologics
fraude,2021-06-20,2021-08-20,aumento,Ad5-nCoV
fraude,2021-06-20,2021-08-20,aumento,fraude informático
fraude,2021-06-20,2021-08-20,aumento,Agencia Estatal de Administración Tributaria
fraude,2021-06-20,2021-08-20,aumento,Proceso judicial
fraude,2021-06-20,2021-08-20,aumento,Spam
fraude,2021-06-20,2021-08-20,aumento,Disturbios de Atenco de 2006
fraude,2021-06-20,2021-08-20,aumento,Derecho mercantil
fraude,2021-06-20,2021-08-20,aumento,Llamada telefónica
fraude,2021-06-20,2021-08-20,top,Fraude
fraude,2021-06-20,2021-08-20,top,Delito
fraude,2021-06-20,2021-08-20,top,Denuncia
fraude,2021-06-20,2021-08-20,top,Derecho penal
fraude,2021-06-20,2021-08-20,top,Banco
fraude,2021-06-20,2021-08-20,top,Acusación
fraude,2021-06-20,2021-08-20,top,Código de leyes
fraude,2021-06-20,2021-08-20,top,Dinero
fraude,2021-06-20,2021-08-20,top,Código penal
fraude,2021-06-20,2021-08-20,top,Fraude electoral
fraude,2021-06-20,2021-08-20,top,Sistema electoral
fraude,2021-06-20,2021-08-20,top,Estafa
fraude,2021-06-20,2021-08-20,top,1988
fraude,2021-06-20,2021-08-20,top,Crimen
fraude,2021-06-20,2021-08-20,top,Llamada telefónica
fraude,2021-06-20,2021-08-20,top,Organización
fraude,2021-06-20,2021-08-20,top,Robo
fraude,2021-06-20,2021-08-20,top,Delito informático
fraude,2021-06-20,2021-08-20,top,Disturbios de Atenco de 2006
fraude,2021-06-20,2021-08-20,top,Derecho mercantil
fraude,2021-06-20,2021-08-20,top,Corporación
fraude,2021-06-20,2021-08-20,top,CanSino Biologics
fraude,2021-06-20,2021-08-20,top,Ad5-nCoV
fraude,2021-06-20,2021-08-20,top,fraude informático
fraude,2021-04-20,2021-06-20,aumento,Pasado
fraude,2021-04-20,2021-06-20,aumento,Ed y Lorraine Warren
fraude,2021-04-20,2021-06-20,aumento,Detección y corrección de errores
fraude,2021-04-20,2021-06-20,aumento,Miss Universo
fraude,2021-04-20,2021-06-20,aumento,Miss Universo 2020
fraude,2021-04-20,2021-06-20,aumento,Felipe Calderón Hinojosa
fraude,2021-04-20,2021-06-20,aumento,Información privilegiada
fraude,2021-04-20,2021-06-20,aumento,Millonario
fraude,2021-04-20,2021-06-20,aumento,Bioética
fraude,2021-04-20,2021-06-20,aumento,Agencia de viajes
fraude,2021-04-20,2021-06-20,aumento,Rebelión
fraude,2021-04-20,2021-06-20,aumento,Shakira
fraude,2021-04-20,2021-06-20,aumento,Científico de la computación
fraude,2021-04-20,2021-06-20,aumento,Delincuencia organizada
fraude,2021-04-20,2021-06-20,aumento,Neoliberalismo
fraude,2021-04-20,2021-06-20,aumento,Sistema electoral
fraude,2021-04-20,2021-06-20,aumento,Fraude electoral
fraude,2021-04-20,2021-06-20,aumento,Política
fraude,2021-04-20,2021-06-20,aumento,Partido político
fraude,2021-04-20,2021-06-20,aumento,1988
fraude,2021-04-20,2021-06-20,aumento,Lavado de dinero
fraude,2021-04-20,2021-06-20,top,Fraude
fraude,2021-04-20,2021-06-20,top,Sistema electoral
fraude,2021-04-20,2021-06-20,top,Fraude electoral
fraude,2021-04-20,2021-06-20,top,Delito
fraude,2021-04-20,2021-06-20,top,Denuncia
fraude,2021-04-20,2021-06-20,top,Derecho penal
fraude,2021-04-20,2021-06-20,top,Acusación
fraude,2021-04-20,2021-06-20,top,Código de leyes
fraude,2021-04-20,2021-06-20,top,Código penal
fraude,2021-04-20,2021-06-20,top,Banco
fraude,2021-04-20,2021-06-20,top,Política
fraude,2021-04-20,2021-06-20,top,Plagio
fraude,2021-04-20,2021-06-20,top,Partido político
fraude,2021-04-20,2021-06-20,top,Dinero
fraude,2021-04-20,2021-06-20,top,Estafa
fraude,2021-04-20,2021-06-20,top,Científico
fraude,2021-04-20,2021-06-20,top,Demanda judicial
fraude,2021-04-20,2021-06-20,top,1988
fraude,2021-04-20,2021-06-20,top,Robo
fraude,2021-04-20,2021-06-20,top,Lavado de dinero
fraude,2021-04-20,2021-06-20,top,Delincuencia organizada
fraude,2021-04-20,2021-06-20,top,Pasado
fraude,2021-04-20,2021-06-20,top,Ed y Lorraine Warren
fraude,2021-04-20,2021-06-20,top,Detección y corrección de errores
fraude,2021-04-20,2021-06-20,top,Miss Universo
robo datos,2023-02-20,2023-04-20,aumento,Seguridad
robo datos,2023-02-20,2023-04-20,aumento,Teléfono móvil
robo datos,2023-02-20,2023-04-20,aumento,Tarjeta de crédito
robo datos,2023-02-20,2023-04-20,aumento,Delito
robo datos,2023-02-20,2023-04-20,top,Delito
robo datos,2023-02-20,2023-04-20,top,Seguridad
robo datos,2023-02-20,2023-04-20,top,Información
robo datos,2023-02-20,2023-04-20,top,Teléfono móvil
robo datos,2023-02-20,2023-04-20,top,Identidad
robo datos,2023-02-20,2023-04-20,top,Tarjeta de crédito
robo datos,2023-02-20,2023-04-20,top,Robo de identidad
robo datos,2022-12-20,2023-02-20,top,Robo
robo datos,2022-12-20,2023-02-20,top,Dato
robo datos,2022-12-20,2023-02-20,top,Robo de identidad
robo datos,2022-12-20,2023-02-20,top,Información personal
robo datos,2022-12-20,2023-02-20,top,Identidad
robo datos,2022-10-20,2022-12-20,aumento,Programa informático
robo datos,2022-10-20,2022-12-20,aumento,Denuncia
robo datos,2022-10-20,2022-12-20,aumento,Riesgo
robo datos,2022-10-20,2022-12-20,aumento,Red de computadoras
robo datos,2022-10-20,2022-12-20,aumento,Banco
robo datos,2022-10-20,2022-12-20,aumento,Información
robo datos,2022-10-20,2022-12-20,aumento,Internet
robo datos,2022-10-20,2022-12-20,aumento,Dato
robo datos,2022-10-20,2022-12-20,top,Dato
robo datos,2022-10-20,2022-12-20,top,Robo
robo datos,2022-10-20,2022-12-20,top,Información
robo datos,2022-10-20,2022-12-20,top,Información personal
robo datos,2022-10-20,2022-12-20,top,Identidad
robo datos,2022-10-20,2022-12-20,top,Internet
robo datos,2022-10-20,2022-12-20,top,Banco
robo datos,2022-10-20,2022-12-20,top,Programa informático
robo datos,2022-10-20,2022-12-20,top,Virus informático
robo datos,2022-10-20,2022-12-20,top,Denuncia
robo datos,2022-10-20,2022-12-20,top,Derecho
robo datos,2022-10-20,2022-12-20,top,Riesgo
robo datos,2022-10-20,2022-12-20,top,Persona
robo datos,2022-10-20,2022-12-20,top,Red de computadoras
robo datos,2022-10-20,2022-12-20,top,Social
robo datos,2022-10-20,2022-12-20,top,Delito
robo datos,2022-08-20,2022-10-20,aumento,Dato
robo datos,2022-08-20,2022-10-20,aumento,Fraude
robo datos,2022-08-20,2022-10-20,aumento,Pirata informático
robo datos,2022-08-20,2022-10-20,top,Dato
robo datos,2022-08-20,2022-10-20,top,Robo
robo datos,2022-08-20,2022-10-20,top,Robo de identidad
robo datos,2022-08-20,2022-10-20,top,Social
robo datos,2022-08-20,2022-10-20,top,Hurto
robo datos,2022-08-20,2022-10-20,top,Información personal
robo datos,2022-08-20,2022-10-20,top,Internet
robo datos,2022-08-20,2022-10-20,top,Identidad
robo datos,2022-08-20,2022-10-20,top,Red social
robo datos,2022-08-20,2022-10-20,top,Fraude
robo datos,2022-08-20,2022-10-20,top,Información
robo datos,2022-08-20,2022-10-20,top,Pirata informático
robo datos,2022-06-20,2022-08-20,aumento,Teléfono móvil
robo datos,2022-06-20,2022-08-20,top,Teléfono móvil
robo datos,2022-06-20,2022-08-20,top,Información personal
robo datos,2022-06-20,2022-08-20,top,Banco
robo datos,2022-06-20,2022-08-20,top,Robo de identidad
robo datos,2022-06-20,2022-08-20,top,Identidad
robo datos,2022-04-20,2022-06-20,aumento,Derecho
robo datos,2022-04-20,2022-06-20,aumento,Autorización
robo datos,2022-04-20,2022-06-20,aumento,Organización
robo datos,2022-04-20,2022-06-20,aumento,Informática
robo datos,2022-04-20,2022-06-20,aumento,Servicio
robo datos,2022-04-20,2022-06-20,aumento,Social
robo datos,2022-04-20,2022-06-20,aumento,Fraude
robo datos,2022-04-20,2022-06-20,aumento,Red social
robo datos,2022-04-20,2022-06-20,aumento,Empresa
robo datos,2022-04-20,2022-06-20,aumento,Tecnología
robo datos,2022-04-20,2022-06-20,top,Dato
robo datos,2022-04-20,2022-06-20,top,Robo
robo datos,2022-04-20,2022-06-20,top,Identidad
robo datos,2022-04-20,2022-06-20,top,Información
robo datos,2022-04-20,2022-06-20,top,Información personal
robo datos,2022-04-20,2022-06-20,top,Robo de identidad
robo datos,2022-04-20,2022-06-20,top,Hurto
robo datos,2022-04-20,2022-06-20,top,Derecho
robo datos,2022-04-20,2022-06-20,top,Social
robo datos,2022-04-20,2022-06-20,top,Empresa
robo datos,2022-04-20,2022-06-20,top,Servicio
robo datos,2022-04-20,2022-06-20,top,Fraude
robo datos,2022-04-20,2022-06-20,top,Red social
robo datos,2022-04-20,2022-06-20,top,Tecnología
robo datos,2022-04-20,2022-06-20,top,Teléfono móvil
robo datos,2022-04-20,2022-06-20,top,Autorización
robo datos,2022-04-20,2022-06-20,top,Protección de datos personales
robo datos,2022-04-20,2022-06-20,top,Riesgo
robo datos,2022-04-20,2022-06-20,top,Organización
robo datos,2022-04-20,2022-06-20,top,Phishing
robo datos,2022-04-20,2022-06-20,top,Internet
robo datos,2022-04-20,2022-06-20,top,Seguridad
robo datos,2022-04-20,2022-06-20,top,Informática
robo datos,2022-02-20,2022-04-20,aumento,Dato
robo datos,2022-02-20,2022-04-20,aumento,Robo
robo datos,2022-02-20,2022-04-20,aumento,Derecho
robo datos,2022-02-20,2022-04-20,aumento,Red social
robo datos,2022-02-20,2022-04-20,aumento,Acceso
robo datos,2022-02-20,2022-04-20,aumento,Virus informático
robo datos,2022-02-20,2022-04-20,aumento,Phishing
robo datos,2022-02-20,2022-04-20,aumento,Seguridad
robo datos,2022-02-20,2022-04-20,top,Dato
robo datos,2022-02-20,2022-04-20,top,Robo
robo datos,2022-02-20,2022-04-20,top,Identidad
robo datos,2022-02-20,2022-04-20,top,Hurto
robo datos,2022-02-20,2022-04-20,top,Información personal
robo datos,2022-02-20,2022-04-20,top,Información
robo datos,2022-02-20,2022-04-20,top,Robo de identidad
robo datos,2022-02-20,2022-04-20,top,Derecho
robo datos,2022-02-20,2022-04-20,top,Protección de datos personales
robo datos,2022-02-20,2022-04-20,top,Computadora
robo datos,2022-02-20,2022-04-20,top,Persona
robo datos,2022-02-20,2022-04-20,top,Red social
robo datos,2022-02-20,2022-04-20,top,Internet
robo datos,2022-02-20,2022-04-20,top,Acceso
robo datos,2022-02-20,2022-04-20,top,Virus informático
robo datos,2022-02-20,2022-04-20,top,Phishing
robo datos,2022-02-20,2022-04-20,top,Red de computadoras
robo datos,2022-02-20,2022-04-20,top,Seguridad
robo datos,2021-12-20,2022-02-20,top,Robo
robo datos,2021-12-20,2022-02-20,top,Dato
robo datos,2021-12-20,2022-02-20,top,Hurto
robo datos,2021-12-20,2022-02-20,top,Información personal
robo datos,2021-12-20,2022-02-20,top,Denuncia
robo datos,2021-10-20,2021-12-20,aumento,Persona
robo datos,2021-10-20,2021-12-20,aumento,Identidad
robo datos,2021-10-20,2021-12-20,aumento,Información personal
robo datos,2021-10-20,2021-12-20,aumento,Información
robo datos,2021-10-20,2021-12-20,top,Información personal
robo datos,2021-10-20,2021-12-20,top,Persona
robo datos,2021-10-20,2021-12-20,top,Hurto
robo datos,2021-10-20,2021-12-20,top,Información
robo datos,2021-10-20,2021-12-20,top,Identidad
robo datos,2021-10-20,2021-12-20,top,Robo de identidad
robo datos,2021-08-20,2021-10-20,aumento,Persona
robo datos,2021-08-20,2021-10-20,top,Robo
robo datos,2021-08-20,2021-10-20,top,Información personal
robo datos,2021-08-20,2021-10-20,top,Hurto
robo datos,2021-08-20,2021-10-20,top,Persona
robo datos,2021-08-20,2021-10-20,top,Información
robo datos,2021-06-20,2021-08-20,aumento,Información personal
robo datos,2021-06-20,2021-08-20,top,Robo
robo datos,2021-06-20,2021-08-20,top,Información personal
robo datos,2021-06-20,2021-08-20,top,Identidad
robo datos,2021-06-20,2021-08-20,top,Hurto
robo datos,2021-04-20,2021-06-20,aumento,Persona
robo datos,2021-04-20,2021-06-20,top,Dato
robo datos,2021-04-20,2021-06-20,top,Robo
robo datos,2021-04-20,2021-06-20,top,Identidad
robo datos,2021-04-20,2021-06-20,top,Robo de identidad
robo datos,2021-04-20,2021-06-20,top,Información personal
robo datos,2021-04-20,2021-06-20,top,Fraude
robo datos,2021-04-20,2021-06-20,top,Persona
robo datos,2021-04-20,2021-06-20,top,Información
datos personales,2023-02-20,2023-04-20,aumento,Riesgo
datos personales,2023-02-20,2023-04-20,aumento,Unam
datos personales,2023-02-20,2023-04-20,aumento,Industria
datos personales,2023-02-20,2023-04-20,aumento,Derecho de acceso a la información
datos personales,2023-02-20,2023-04-20,aumento,Usuario
datos personales,2023-02-20,2023-04-20,aumento,Medida de seguridad
datos personales,2023-02-20,2023-04-20,aumento,Estafa
datos personales,2023-02-20,2023-04-20,aumento,Patrimonio
datos personales,2023-02-20,2023-04-20,aumento,Referencia
datos personales,2023-02-20,2023-04-20,aumento,Gestión
datos personales,2023-02-20,2023-04-20,aumento,Persona física
datos personales,2023-02-20,2023-04-20,aumento,Referencia bibliográfica
datos personales,2023-02-20,2023-04-20,aumento,Garantía
datos personales,2023-02-20,2023-04-20,aumento,Certificado
datos personales,2023-02-20,2023-04-20,aumento,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
datos personales,2023-02-20,2023-04-20,aumento,Seguridad
datos personales,2023-02-20,2023-04-20,aumento,Derechos
datos personales,2023-02-20,2023-04-20,aumento,Código de leyes
datos personales,2023-02-20,2023-04-20,aumento,Transparencia
datos personales,2023-02-20,2023-04-20,aumento,Sujeto
datos personales,2023-02-20,2023-04-20,top,Dato
datos personales,2023-02-20,2023-04-20,top,Información personal
datos personales,2023-02-20,2023-04-20,top,Protección de datos personales
datos personales,2023-02-20,2023-04-20,top,Derecho
datos personales,2023-02-20,2023-04-20,top,Ley Federal de Protección de Datos Personales
datos personales,2023-02-20,2023-04-20,top,Posesión
datos personales,2023-02-20,2023-04-20,top,Información
datos personales,2023-02-20,2023-04-20,top,Privacidad
datos personales,2023-02-20,2023-04-20,top,Acceso a la información
datos personales,2023-02-20,2023-04-20,top,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales"
datos personales,2023-02-20,2023-04-20,top,Sujeto
datos personales,2023-02-20,2023-04-20,top,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
datos personales,2023-02-20,2023-04-20,top,Regulación
datos personales,2023-02-20,2023-04-20,top,Derechos
datos personales,2023-02-20,2023-04-20,top,Documento
datos personales,2023-02-20,2023-04-20,top,Seguridad
datos personales,2023-02-20,2023-04-20,top,Tratamiento
datos personales,2023-02-20,2023-04-20,top,Transparencia
datos personales,2023-02-20,2023-04-20,top,Certificado
datos personales,2023-02-20,2023-04-20,top,Electrónica
datos personales,2023-02-20,2023-04-20,top,Código de leyes
datos personales,2023-02-20,2023-04-20,top,Federación
datos personales,2023-02-20,2023-04-20,top,Riesgo
datos personales,2023-02-20,2023-04-20,top,Unam
datos personales,2023-02-20,2023-04-20,top,Industria
datos personales,2022-12-20,2023-02-20,aumento,Autorización
datos personales,2022-12-20,2023-02-20,aumento,Conclusión
datos personales,2022-12-20,2023-02-20,aumento,Norma Oficial Mexicana
datos personales,2022-12-20,2023-02-20,aumento,Legislación
datos personales,2022-12-20,2023-02-20,aumento,Jurisprudencia
datos personales,2022-12-20,2023-02-20,aumento,Suprema Corte de Justicia de La Nación
datos personales,2022-12-20,2023-02-20,aumento,Víctima
datos personales,2022-12-20,2023-02-20,aumento,Código civil
datos personales,2022-12-20,2023-02-20,aumento,Lealtad
datos personales,2022-12-20,2023-02-20,aumento,INFO CDMX
datos personales,2022-12-20,2023-02-20,aumento,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
datos personales,2022-12-20,2023-02-20,aumento,Formato de archivo
datos personales,2022-12-20,2023-02-20,top,Dato
datos personales,2022-12-20,2023-02-20,top,Información personal
datos personales,2022-12-20,2023-02-20,top,Protección de datos personales
datos personales,2022-12-20,2023-02-20,top,Derecho
datos personales,2022-12-20,2023-02-20,top,Posesión
datos personales,2022-12-20,2023-02-20,top,Ley Federal de Protección de Datos Personales
datos personales,2022-12-20,2023-02-20,top,Información
datos personales,2022-12-20,2023-02-20,top,Privacidad
datos personales,2022-12-20,2023-02-20,top,Acceso a la información
datos personales,2022-12-20,2023-02-20,top,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales"
